189.0,144.0,9,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0
215.0,193.0,9,0.0,0.0,1.9999994,0.5163988,4.8333335,1.2952919,45.22222,40.88889,55.33333199999999,39.444443,-13.0,30.333334000000004,-17.333334,55.33333199999999,0.28924206,-2.0001178,1
188.0,182.0,9,0.0,0.0,1.611112,0.7428682,4.166666,2.1265519,58.0,51.88889,72.44444,49.666668,-18.333334,43.333332,-25.0,72.44444,0.31428084,-1.99159,1
174.0,112.0,9,0.0,0.0,2.3888881,0.99629515,0.6666663,0.79999924,31.62963,24.222221,43.666668,27.0,-22.222221,36.11111,-13.888889,43.666668,0.4450395,-2.2447722000000003,0
166.0,182.0,9,0.0,0.0,3.0555553,4.213295,3.9999993,2.3664315,58.40740600000001,52.55555699999999,72.55556,50.11111,-17.555555,42.444443,-24.88889,72.55556,0.3112005,-1.9784946,1
236.0,38.0,9,0.11111111,0.0,1.3333334,1.4907119,2.9444447,2.2941144,14.444445000000002,10.111111,22.0,11.222222,-13.0,22.666666,-9.666667,22.0,0.54723245,-2.1930976,0
222.0,62.0,9,0.0,0.0,0.27777782,0.2509242,0.6666667,0.55777335,6.4074073,4.111111,11.444445,3.6666667,-6.888889,15.111111,-8.222222,11.444445,0.68080807,-2.0341523,0
105.0,189.0,9,0.0,0.0,2.0555553,1.5116827,4.4444447,3.4555367999999995,61.40740600000001,55.0,75.44444,53.77778000000001,-19.222221,42.11111,-22.88889,75.44444,0.28551513,-2.0358937,1
1.0,189.0,9,0.0,0.0,1.3888875,0.4629626,12.388889,84.59629,23.592592,21.11111,29.333334000000004,20.333334,-7.4444447,17.222220999999998,-9.777778,29.333334000000004,0.23309669,-2.0197496,1
106.0,191.0,9,0.0,0.0,3.166668,3.0313168,2.8333313,2.896358,63.0,55.11111,79.55556,54.33333199999999,-23.666666,49.666668,-26.0,79.55556,0.31752294,-2.0622857,1
178.0,134.0,9,0.0,0.0,0.11111108,0.17213255,0.22222222,0.2721655,1.8518518,1.0,3.8888888,0.6666667,-2.5555556,6.111111,-3.5555556000000004,3.8888888,0.8333333,-1.997796,0
223.0,150.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208.0,154.0,9,0.0,0.11111111,11.666667,125.8667,0.94444424,0.68518424,8.703704,5.888889,13.888889,6.3333335,-8.444445,15.555554999999998,-7.111111,13.888889,0.77151674,-2.0669158,0
17.0,94.0,9,0.0,0.0,1.7222223,3.174073,1.0555557,0.9518536,20.037037,15.777778,28.666666,15.666667000000002,-12.777778,25.88889,-13.111111,28.666666,0.45777184,-2.0842547,0
211.0,154.0,9,0.0,0.0,0.11111113,0.029629631,0.38888893,0.062962964,0.25925925,0.0,0.7777778000000001,0.0,-0.7777778000000001,1.5555556,-0.7777778000000001,0.7777778000000001,0.5555555999999999,-2.0943952,0
58.0,111.0,9,0.0,0.0,3.2222223,3.4518514,2.0555556,0.9518509,19.333334,15.555554999999998,26.222221,16.222223,-11.333333,20.666666,-9.333333,26.222221,0.40922624,-2.1537185,0
210.0,153.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162.0,94.0,9,0.0,0.0,9.611112,39.262947,0.55555576,0.25185204,15.37037,10.666667,23.777779,11.666667,-14.111111,25.222221,-11.111111,23.777779,0.59959364,-2.1427560000000003,0
250.0,160.0,9,0.0,0.0,2.1111114,1.1851863,1.5555553,2.740741,42.814816,36.444443,55.33333199999999,36.666668,-19.11111,37.555557,-18.444445,55.33333199999999,0.34714225,-2.1023183,1
242.0,65.0,9,0.0,0.0,0.5555553000000001,0.27216578,1.0,0.42163682,8.925925999999999,6.111111,14.333332999999998,6.3333335,-8.444445,16.222220999999998,-7.777777700000001,14.333332999999998,0.5834604999999999,-2.1218784,0
56.0,141.0,9,0.0,0.0,0.16666669,0.18257418,0.33333337,-1.5894573e-08,0.18518518,0.0,0.5555555999999999,0.0,-0.5555555999999999,1.1111112,-0.5555555999999999,0.5555555999999999,0.5555555999999999,-2.0943952,0
129.0,136.0,9,0.0,0.0,2.0,1.5555573,0.8333333,0.1222222,6.185185,3.6666667,10.666667,4.222222299999999,-7.5555553,13.444445000000002,-5.888889,10.666667,0.6577440999999999,-2.1752956,0
86.0,193.0,9,0.0,0.0,3.2777793,1.6521593,2.222222,1.8094397,61.40740600000001,53.66666800000001,76.55556,54.0,-23.222221,45.444443,-22.222221,76.55556,0.29957896,-2.1093748,1
112.0,120.0,9,0.11111111,0.0,1.3333334,1.0327947,2.222222,1.7083671000000002,21.555555,17.555555,28.666666,18.444445,-12.0,21.333334,-9.333333,28.666666,0.38675025,-2.1774175,0
191.0,162.0,9,0.0,0.0,2.6111114,1.8851837,14.166667000000002,210.92223,40.962963,34.88889,50.11111,37.88889,-18.222221,27.444445,-9.222222,50.666668,0.298124,-2.555683,1
227.0,109.0,9,0.0,0.0,1.1666666,0.98319155,0.3888893,0.38968188,21.851852,18.444445,28.777779,18.333334,-10.222222,20.777779,-10.555555,28.777779,0.36714104,-2.0827625,0
160.0,110.0,9,0.0,0.0,0.833333,0.6912145000000001,0.4444437,0.2721654,31.62963,27.222221,39.333336,28.333334000000004,-13.222222,23.11111,-9.888889,39.333336,0.3074441,-2.1872416,0
138.0,185.0,9,0.0,0.0,3.0555546,2.977074,1.9444441000000003,2.1542377,57.074074,50.11111,71.111115,50.0,-20.88889,42.11111,-21.222221,71.111115,0.29802468,-2.0888546000000003,1
38.0,134.0,9,0.0,0.0,0.16666667,0.18257421,0.33333334,0.2108186,1.037037,0.0,3.1111112000000003,0.0,-3.1111112000000003,6.222222299999999,-3.1111112000000003,3.1111112000000003,1.0,-2.0943952,0
186.0,90.0,9,0.0,0.0,4.444444,1.4555129999999998,0.6666667,0.4714045,10.037037,7.5555553,15.0,7.5555553,-7.4444447,14.888889,-7.4444447,15.0,0.5339284000000001,-2.067026,0
143.0,89.0,9,0.0,0.0,2.6666665000000003,2.1908906000000004,0.33333316,0.0,18.0,14.0,25.777779,14.222222,-12.0,23.333334,-11.333333,25.777779,0.45909294,-2.1130322999999995,0
242.0,148.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.0,201.0,9,0.0,0.0,2.1111107,2.0184336,4.333332,4.7234635,59.33333199999999,52.55555699999999,74.0,51.444443,-20.333334,44.0,-23.666666,74.0,0.3066085999999999,-2.042514,1
134.0,187.0,9,0.0,0.0,1.8888887,1.5153537,2.1111114,1.7847083,59.37037,52.66666800000001,74.111115,51.333332,-20.11111,44.22222,-24.11111,74.111115,0.30745777,-2.03348,1
76.0,116.0,9,0.0,0.0,0.833333,0.43333372,0.16666667,0.07777769,16.851851999999997,13.555554999999998,23.222221,13.777778,-9.888889,19.11111,-9.222222,23.222221,0.42083883,-2.1211752999999995,0
174.0,181.0,9,0.0,0.0,3.2777786,3.1511326,4.1666675,2.786875,59.074074,52.333332,74.22222,50.666668,-20.222221,45.444443,-25.222221,74.22222,0.31734532,-2.0208647,1
71.0,197.0,9,0.0,0.0,2.7222233,1.8549237,4.555556,2.1464868,55.44444300000001,49.11111,69.55556,47.666668,-19.0,42.333332,-23.333334,69.55556,0.31473875,-2.0243213,1
10.0,172.0,9,0.0,0.0,4.277777,4.38896,6.6666656,7.360555000000001,44.77778,40.333336,54.66666800000001,39.333336,-13.333332999999998,29.666666,-16.333334,54.66666800000001,0.27804413,-2.0524528,1
228.0,191.0,9,0.0,0.0,1.4444447,0.6206325,2.3333328,1.1925693000000002,49.22222,44.0,60.55555699999999,43.11111,-15.666667000000002,34.0,-18.333334,60.55555699999999,0.28958246,-2.040515,1
112.0,197.0,9,0.0,0.0,4.2222233000000005,2.9938211,4.9444447,3.1227946,50.333332,44.666668,62.22221999999999,44.11111,-17.0,35.666668,-18.666666,62.22221999999999,0.29632849,-2.0712209,1
214.0,195.0,9,0.0,0.0,0.8333333,0.6582802,2.0,0.9660913,46.555557,41.11111,57.33333199999999,41.22222,-16.333334,32.333332,-16.0,57.33333199999999,0.2902985999999999,-2.1013772,1
33.0,99.0,9,0.0,0.0,1.5555557,1.2590411,2.4444444,1.128749,15.481482000000002,11.222222,23.777779,11.444445,-12.777778,24.88889,-12.111111,23.777779,0.54147977,-2.112503,0
166.0,185.0,9,0.0,0.0,1.9444447,0.250924,2.0,0.21081811,54.22221999999999,48.555557,67.22222,46.88889,-17.0,39.0,-22.0,67.22222,0.30253935,-2.0080075,1
131.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95.0,97.0,9,0.0,0.0,0.611111,0.534027,0.7777774000000001,0.45541978,19.592592,15.333332999999998,27.777779,15.666667000000002,-12.777778,24.555555,-11.777778,27.777779,0.4474942,-2.121346,0
142.0,182.0,9,0.11111111,0.0,1.1111113,0.8344437,2.7777774,2.051197,43.62963,40.333336,52.88889,37.666668,-9.888889,27.777779,-17.88889,52.88889,0.28686288,-1.9049777,1
137.0,182.0,9,0.0,0.0,1.8333334,3.8555553,3.6111107,9.218522,34.925926000000004,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445000000002,42.88889,0.28575617,-2.0011246,1
160.0,41.0,9,0.0,0.0,0.8333333,0.8096638,0.22222225,0.17213258,0.7037036999999999,0.5555555999999999,1.2222222,0.33333334,-0.44444445,1.5555556,-1.1111112,1.2222222,0.537037,-1.8451205,0
201.0,191.0,9,0.0,0.0,1.0000006,0.76011723,2.944444,1.0201671,49.185184,44.666668,59.77778000000001,43.11111,-13.555554999999998,31.777779,-18.222221,59.77778000000001,0.2788862,-1.9989927,1
180.0,186.0,9,0.11111111,0.0,1.5000013,1.7981453,1.9444441000000003,1.7815933000000002,49.62963,45.0,61.33333199999999,42.555557,-13.888889,35.11111,-21.222221,61.33333199999999,0.30616122,-1.9580852,1
139.0,109.0,9,0.0,0.0,0.88888866,0.8344436,0.277778,0.38968176,29.407408,24.777779,37.11111,26.333334000000004,-13.888889,23.11111,-9.222222,37.11111,0.33195418,-2.2261610000000003,0
187.0,180.0,9,0.0,0.0,4.055556,2.9845276000000003,3.3333333,3.19722,62.074074,54.88889,77.55556,53.77778000000001,-21.555555,46.444443,-24.88889,77.55556,0.30690557,-2.0441787,1
110.0,182.0,9,0.0,0.0,2.3888893,1.7940235,2.555556,1.5587274,46.37037,42.666668,56.33333199999999,40.11111,-11.111111,29.888890000000004,-18.777779,56.33333199999999,0.28764573,-1.9300476,1
